Dry bulb temperature, Total radiation on surface, Beam radiation on surface, Angle of incidence on surface, Sun zenith angle, Sun azimuth angle, Relative humidity, Wind speed, Effective sky temperature, Ground reflectance, Flap State Code, Indoor Air Temp, Outlet Air Temperature, Wall Temperature
24.83	316.98	316.98	90	89	180	52.7	0	24.83	0.2	0	35.24	28.684	24.804
24.5	311.15	311.15	90	89	180	54.55	0	24.5	0.2	0	35.16	28.661	24.781
24.19	311.57	311.57	90	89	180	56.65	0	24.19	0.2	0	35.07	28.635	24.755
24.06	313.24	313.24	90	89	180	56.4	0	24.06	0.2	0	34.99	28.608	24.729
23.85	316.53	316.53	90	89	180	56.85	0	23.85	0.2	0	34.9	28.585	24.703
23.67	314.99	314.99	90	89	180	57.19	0	23.67	0.2	0	34.82	28.549	24.68
23.45	313.5	313.5	90	89	180	57.82	0	23.45	0.2	0	34.75	28.526	24.653
23.52	310.98	310.98	90	89	180	57.94	0	23.52	0.2	0	34.68	28.49	24.627
23.34	311.83	311.83	90	89	180	59.62	0	23.34	0.2	0	34.57	28.464	24.594
23.21	311.96	311.96	90	89	180	59.53	0	23.21	0.2	0	34.47	28.431	24.568
23.23	312.94	312.94	90	89	180	59.43	0	23.23	0.2	0	34.4	28.395	24.535
22.92	315.78	315.78	90	89	180	60.15	0	22.92	0.2	0	34.33	28.363	24.509
22.79	317.15	317.15	90	89	180	59.97	0	22.79	0.2	0	34.23	28.327	24.476
22.8	318.43	318.43	90	89	180	60.77	0	22.8	0.2	0	34.16	28.294	24.45
22.91	318.18	318.18	90	89	180	61.38	0	22.91	0.2	0	34.07	28.268	24.417
22.96	319.52	319.52	90	89	180	62.07	0	22.96	0.2	0	33.99	28.232	24.381
22.99	317.56	317.56	90	89	180	62.46	0	22.99	0.2	0	33.89	28.199	24.355
